,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,last_contact_outcome,customer_responded_yn,job,education,month_of_contact,year_of_contact,call_duration_sec,loan_yn
4283,4284,31,20000,462,1,0,0,1,1,,19,1,-1,0,,0.0,7.0,3.0,5.0,2017,147,1
4284,4285,44,100000,4087,2,1,0,1,0,,19,5,-1,0,,0.0,6.0,3.0,5.0,2017,457,1
4285,4286,27,60000,16,1,1,0,0,0,,19,1,-1,0,,0.0,5.0,2.0,5.0,2017,193,0
4286,4287,41,20000,665,2,0,0,1,0,,19,3,-1,0,,0.0,7.0,,5.0,2017,142,1
4287,4288,28,100000,471,1,1,0,1,1,,19,2,-1,0,,0.0,6.0,2.0,5.0,2017,123,1
4288,4289,27,20000,613,2,1,0,1,0,,19,3,-1,0,,0.0,7.0,2.0,5.0,2017,65,1
4289,4290,34,50000,645,2,1,0,1,0,,19,1,-1,0,,0.0,8.0,2.0,5.0,2017,420,1
4290,4291,44,20000,1087,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,100,1
4291,4292,36,20000,2079,2,1,0,1,1,,19,2,-1,0,,0.0,7.0,1.0,5.0,2017,403,1
4292,4293,37,60000,1633,2,1,0,1,0,,19,3,-1,0,,0.0,5.0,2.0,5.0,2017,229,1
4293,4294,27,60000,1022,1,1,0,1,0,,19,2,-1,0,,0.0,5.0,1.0,5.0,2017,445,1
4294,4295,32,20000,1211,1,1,0,1,0,,19,4,-1,0,,0.0,7.0,2.0,5.0,2017,206,1
4295,4296,31,20000,9714,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,182,1
4296,4297,51,100000,642,2,1,0,0,0,,19,2,-1,0,,0.0,6.0,3.0,5.0,2017,183,0
4297,4298,47,60000,1851,3,1,0,1,0,,19,2,-1,0,,0.0,5.0,2.0,5.0,2017,140,1
4298,4299,23,4000,405,1,1,0,1,0,,19,3,-1,0,,0.0,3.0,2.0,5.0,2017,134,1
4299,4300,30,100000,358,1,0,0,1,0,,19,51,-1,0,,0.0,6.0,3.0,5.0,2017,88,1
4300,4301,50,20000,170,2,1,0,1,1,,19,13,-1,0,,0.0,7.0,2.0,5.0,2017,234,1
4301,4302,52,70000,2420,2,1,0,1,0,,19,3,-1,0,,0.0,9.0,2.0,5.0,2017,215,1
4302,4303,34,20000,1484,1,1,0,1,0,,19,5,-1,0,,0.0,7.0,2.0,5.0,2017,194,1
4303,4304,28,120000,422,2,1,0,1,0,,19,2,-1,0,,0.0,4.0,2.0,5.0,2017,394,1
4304,4305,28,50000,350,1,1,0,1,1,,19,2,-1,0,,0.0,8.0,2.0,5.0,2017,5,1
4305,4306,57,55000,919,2,1,0,1,1,,19,2,-1,0,,0.0,11.0,2.0,5.0,2017,408,1
4306,4307,31,100000,444,1,0,0,1,0,,19,2,-1,0,,0.0,6.0,3.0,5.0,2017,114,1
4307,4308,35,100000,1253,2,1,0,1,0,,19,2,-1,0,,0.0,6.0,3.0,5.0,2017,210,1
4308,4309,49,120000,320,2,1,0,1,1,,19,6,-1,0,,0.0,4.0,3.0,5.0,2017,243,1
4309,4310,32,70000,1066,2,1,0,1,0,,19,9,-1,0,,0.0,9.0,2.0,5.0,2017,180,1
4310,4311,28,70000,-134,2,0,0,1,0,,19,2,-1,0,,0.0,9.0,,5.0,2017,8,1
4311,4312,51,100000,1146,1,0,0,1,1,,19,4,-1,0,,0.0,6.0,3.0,5.0,2017,458,1
4312,4313,32,20000,424,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,1.0,5.0,2017,313,1
4313,4314,37,100000,122,3,0,0,1,0,,19,2,-1,0,,1.0,6.0,3.0,5.0,2017,1622,1
4314,4315,55,20000,212,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,324,1
4315,4316,27,20000,5,1,1,0,1,0,,19,3,-1,0,,0.0,7.0,2.0,5.0,2017,205,1
4316,4317,49,100000,580,1,0,0,0,0,,19,2,-1,0,,0.0,6.0,3.0,5.0,2017,310,0
4317,4318,22,20000,3992,1,1,0,1,1,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,194,1
4318,4319,36,60000,141,3,1,0,1,0,,19,5,-1,0,,0.0,5.0,2.0,5.0,2017,165,1
4319,4320,46,100000,361,3,1,0,1,0,,19,7,-1,0,,0.0,6.0,2.0,5.0,2017,86,1
4320,4321,57,20000,8195,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,160,1
4321,4322,55,50000,3524,3,1,0,1,0,,19,6,-1,0,,0.0,8.0,2.0,5.0,2017,492,1
4322,4323,34,20000,1710,2,1,0,1,1,,19,3,-1,0,,0.0,7.0,2.0,5.0,2017,187,1
4323,4324,44,60000,177,2,1,0,1,0,,19,4,-1,0,,0.0,5.0,1.0,5.0,2017,197,1
4324,4325,45,100000,199,2,1,0,0,0,,19,5,-1,0,,0.0,6.0,3.0,5.0,2017,95,0
4325,4326,30,20000,0,2,1,0,0,0,,19,3,-1,0,,0.0,7.0,2.0,5.0,2017,159,0
4326,4327,30,60000,880,1,0,0,1,1,,19,6,-1,0,,1.0,5.0,3.0,5.0,2017,967,1
4327,4328,45,20000,771,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,221,1
4328,4329,34,20000,164,3,1,0,1,0,,19,13,-1,0,,0.0,7.0,2.0,5.0,2017,102,1
4329,4330,41,60000,501,2,1,0,1,0,,19,5,-1,0,,1.0,5.0,2.0,5.0,2017,579,1
4330,4331,45,100000,9051,2,0,0,1,0,,19,63,-1,0,,0.0,6.0,,5.0,2017,124,1
4331,4332,46,60000,103,3,0,0,0,0,,19,5,-1,0,,0.0,5.0,,5.0,2017,158,0
4332,4333,37,100000,89,2,1,0,1,0,,19,10,-1,0,,0.0,6.0,3.0,5.0,2017,162,1
4333,4334,45,20000,4111,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,211,1
4334,4335,42,20000,170,2,1,0,1,0,,19,41,-1,0,,0.0,7.0,1.0,5.0,2017,51,1
4335,4336,49,20000,1854,2,1,0,1,0,,19,5,-1,0,,0.0,7.0,2.0,5.0,2017,173,1
4336,4337,54,20000,233,2,1,0,1,0,,19,3,-1,0,,0.0,7.0,2.0,5.0,2017,220,1
4337,4338,60,55000,819,2,1,0,1,0,,19,2,-1,0,,0.0,11.0,2.0,5.0,2017,110,1
4338,4339,24,50000,1019,1,1,0,1,0,,19,26,-1,0,,0.0,8.0,2.0,5.0,2017,99,1
4339,4340,43,20000,1147,2,1,0,1,1,,19,7,-1,0,,0.0,7.0,1.0,5.0,2017,112,1
4340,4341,49,60000,279,2,1,0,1,0,,19,4,-1,0,,0.0,5.0,3.0,5.0,2017,168,1
4341,4342,45,20000,1263,2,0,0,1,0,,19,3,-1,0,,0.0,7.0,,5.0,2017,283,1
4342,4343,54,60000,7449,3,1,0,1,0,,19,7,-1,0,,0.0,5.0,2.0,5.0,2017,235,1
4343,4344,39,100000,198,2,1,0,1,0,,19,8,-1,0,,0.0,6.0,3.0,5.0,2017,138,1
4344,4345,23,60000,710,1,0,0,1,0,,19,6,-1,0,,0.0,5.0,,5.0,2017,374,1
4345,4346,48,70000,858,3,1,0,1,0,,19,4,-1,0,,0.0,9.0,2.0,5.0,2017,353,1
4346,4347,38,50000,1344,2,1,0,1,1,,19,2,-1,0,,0.0,8.0,2.0,5.0,2017,147,1
4347,4348,44,60000,149,1,0,0,1,0,,19,10,-1,0,,0.0,2.0,3.0,5.0,2017,332,1
4348,4349,53,100000,208,1,1,0,1,0,,19,9,-1,0,,0.0,6.0,1.0,5.0,2017,179,1
4349,4350,28,20000,224,2,1,0,1,0,,19,5,-1,0,,0.0,7.0,2.0,5.0,2017,571,1
4350,4351,38,100000,91,1,0,0,1,0,,19,9,-1,0,,0.0,6.0,3.0,5.0,2017,492,1
4351,4352,27,20000,-3,1,1,1,1,0,,19,5,-1,0,,0.0,7.0,2.0,5.0,2017,265,1
4352,4353,25,20000,316,2,1,0,1,1,,19,2,-1,0,,0.0,7.0,2.0,5.0,2017,360,1
4353,4354,35,50000,846,2,1,0,1,1,,19,2,-1,0,,0.0,8.0,2.0,5.0,2017,175,1
4354,4355,31,20000,352,2,1,0,1,0,,19,9,-1,0,,0.0,7.0,1.0,5.0,2017,97,1
4355,4356,40,20000,-22,2,1,0,1,0,,19,3,-1,0,,0.0,7.0,1.0,5.0,2017,84,1
4356,4357,27,70000,4923,1,1,0,1,0,,19,7,-1,0,,0.0,9.0,2.0,5.0,2017,57,1
4357,4358,53,50000,6,2,1,1,0,0,,19,11,-1,0,,0.0,8.0,3.0,5.0,2017,105,0
4358,4359,32,100000,312,3,0,0,1,1,,19,3,-1,0,,0.0,6.0,3.0,5.0,2017,886,1
4359,4360,37,60000,61,1,1,0,1,0,,19,8,-1,0,,0.0,5.0,2.0,5.0,2017,182,1
4360,4361,37,20000,53,2,1,0,1,0,,19,4,-1,0,,0.0,7.0,1.0,5.0,2017,467,1
4361,4362,47,20000,-345,2,0,0,1,0,,19,14,-1,0,,0.0,7.0,,5.0,2017,18,1
4362,4363,36,100000,0,3,0,0,1,0,,19,11,-1,0,,0.0,6.0,3.0,5.0,2017,21,1
4363,4364,52,20000,2231,2,1,0,1,1,,19,4,-1,0,,0.0,7.0,2.0,5.0,2017,470,1
4364,4365,52,70000,337,2,0,0,1,0,,19,3,-1,0,,0.0,9.0,,5.0,2017,85,1
4365,4366,50,60000,413,2,0,0,1,0,,19,2,-1,0,,0.0,5.0,,5.0,2017,243,1
4366,4367,45,20000,1345,2,1,0,1,0,,19,7,-1,0,,0.0,7.0,2.0,5.0,2017,120,1
4367,4368,52,20000,522,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,1.0,5.0,2017,298,1
4368,4369,23,70000,523,2,1,0,1,1,,19,2,-1,0,,0.0,9.0,1.0,5.0,2017,249,1
4369,4370,44,20000,261,2,1,0,1,0,,19,5,-1,0,,0.0,7.0,2.0,5.0,2017,87,1
4370,4371,27,50000,3776,1,1,0,1,0,,19,2,-1,0,,0.0,8.0,2.0,5.0,2017,217,1
4371,4372,57,60000,437,2,1,0,1,0,,19,4,-1,0,,0.0,5.0,2.0,5.0,2017,44,1
4372,4373,48,20000,490,2,1,0,1,0,,19,2,-1,0,,0.0,7.0,1.0,5.0,2017,622,1
4373,4374,51,100000,6482,2,0,0,1,0,,19,2,-1,0,,0.0,6.0,,5.0,2017,182,1
4374,4375,53,100000,3544,2,1,0,0,0,,19,4,-1,0,,0.0,6.0,1.0,5.0,2017,195,0
4375,4376,46,55000,0,2,1,0,0,0,,19,2,-1,0,,0.0,11.0,1.0,5.0,2017,179,0
4376,4377,49,70000,459,1,1,0,1,0,,19,10,-1,0,,0.0,9.0,2.0,5.0,2017,58,1
4377,4378,30,60000,3291,1,0,0,1,0,,19,3,-1,0,,1.0,5.0,3.0,5.0,2017,1218,1
4378,4379,41,100000,2592,2,1,0,1,0,,19,3,-1,0,,0.0,6.0,1.0,5.0,2017,500,1
4379,4380,42,60000,596,2,1,0,1,0,,19,9,-1,0,,0.0,2.0,3.0,5.0,2017,66,1
4380,4381,34,60000,-56,2,1,0,1,0,,19,3,-1,0,,0.0,2.0,2.0,5.0,2017,248,1
4381,4382,44,70000,1161,2,1,0,1,0,,19,5,-1,0,,0.0,9.0,1.0,5.0,2017,110,1
4382,4383,34,20000,183,2,1,0,1,0,,19,4,-1,0,,0.0,7.0,1.0,5.0,2017,3078,1
4383,4384,28,4000,154,1,1,0,1,0,,20,9,-1,0,,0.0,3.0,2.0,5.0,2017,21,1
4384,4385,31,100000,0,1,1,0,1,0,,20,1,-1,0,,0.0,6.0,2.0,5.0,2017,150,1
4385,4386,48,60000,479,1,1,0,0,0,,20,5,-1,0,,0.0,5.0,2.0,5.0,2017,148,0
4386,4387,38,100000,-980,3,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,91,1
4387,4388,38,100000,690,1,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,34,1
4388,4389,32,100000,5306,3,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,201,1
4389,4390,33,50000,730,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,70,1
4390,4391,41,70000,397,1,1,0,1,0,,20,15,-1,0,,0.0,9.0,2.0,5.0,2017,19,1
4391,4392,33,50000,434,1,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,351,1
4392,4393,37,100000,897,2,1,0,0,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,182,0
4393,4394,55,60000,0,3,1,0,1,0,,20,4,-1,0,,0.0,5.0,2.0,5.0,2017,365,1
4394,4395,32,70000,228,1,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,257,1
4395,4396,33,100000,201,1,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,280,1
4396,4397,54,100000,2847,2,1,0,1,0,,20,10,-1,0,,0.0,6.0,3.0,5.0,2017,16,1
4397,4398,39,50000,4039,1,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,140,1
4398,4399,60,60000,132,2,0,0,1,0,,20,11,-1,0,,0.0,5.0,,5.0,2017,21,1
4399,4400,30,20000,9,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,184,1
4400,4401,34,100000,31,1,1,0,1,0,,20,14,-1,0,,0.0,6.0,2.0,5.0,2017,20,1
4401,4402,57,100000,0,2,1,0,1,1,,20,2,-1,0,,0.0,6.0,3.0,5.0,2017,107,1
4402,4403,36,20000,4438,2,1,0,1,0,,20,1,-1,0,,1.0,7.0,2.0,5.0,2017,446,1
4403,4404,39,50000,6421,2,1,0,0,1,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,661,1
4404,4405,38,20000,171,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,172,1
4405,4406,37,100000,42,3,0,0,1,1,,20,4,-1,0,,0.0,6.0,3.0,5.0,2017,125,1
4406,4407,36,100000,806,2,1,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,280,1
4407,4408,39,20000,298,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,216,1
4408,4409,35,120000,24,2,1,0,1,0,,20,1,-1,0,,0.0,4.0,2.0,5.0,2017,81,1
4409,4410,47,20000,290,2,1,0,1,0,,20,2,-1,0,,0.0,7.0,2.0,5.0,2017,409,1
4410,4411,37,100000,425,2,1,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,226,1
4411,4412,39,8000,0,2,1,0,1,0,,20,1,-1,0,,0.0,1.0,2.0,5.0,2017,191,1
4412,4413,35,20000,1602,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,171,1
4413,4414,32,100000,137,3,1,0,1,0,,20,12,-1,0,,0.0,6.0,1.0,5.0,2017,13,1
4414,4415,30,100000,3110,1,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,133,1
4415,4416,38,20000,419,1,1,0,1,0,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,656,1
4416,4417,35,20000,0,3,1,0,1,0,,20,1,-1,0,,1.0,7.0,2.0,5.0,2017,1205,1
4417,4418,31,20000,-88,2,1,0,1,0,,20,6,-1,0,,0.0,7.0,2.0,5.0,2017,202,1
4418,4419,35,20000,274,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,205,1
4419,4420,38,100000,0,2,1,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,206,1
4420,4421,34,70000,0,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,79,1
4421,4422,30,100000,162,1,0,0,1,0,,20,4,-1,0,,0.0,6.0,3.0,5.0,2017,186,1
4422,4423,31,70000,1222,3,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,532,1
4423,4424,54,70000,4482,2,1,0,1,0,,20,2,-1,0,,0.0,9.0,2.0,5.0,2017,97,1
4424,4425,40,60000,1259,2,1,0,0,0,,20,5,-1,0,,0.0,5.0,2.0,5.0,2017,234,0
4425,4426,35,20000,499,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,328,1
4426,4427,35,60000,1861,1,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,297,1
4427,4428,29,70000,271,1,1,0,1,0,,20,2,-1,0,,1.0,9.0,2.0,5.0,2017,1882,1
4428,4429,33,50000,622,1,0,0,1,0,,20,1,-1,0,,0.0,8.0,3.0,5.0,2017,243,1
4429,4430,31,4000,368,1,1,0,1,0,,20,1,-1,0,,0.0,3.0,2.0,5.0,2017,81,1
4430,4431,51,16000,492,2,1,0,1,0,,20,3,-1,0,,0.0,10.0,1.0,5.0,2017,142,1
4431,4432,35,20000,102,2,1,0,1,0,,20,1,-1,0,,1.0,7.0,1.0,5.0,2017,1334,1
4432,4433,38,60000,736,2,1,0,1,0,,20,1,-1,0,,0.0,2.0,2.0,5.0,2017,775,1
4433,4434,36,8000,733,2,1,0,1,0,,20,1,-1,0,,0.0,1.0,2.0,5.0,2017,335,1
4434,4435,37,100000,3175,2,1,0,1,0,,20,1,-1,0,,0.0,6.0,2.0,5.0,2017,168,1
4435,4436,29,60000,43,2,1,0,1,0,,20,2,-1,0,,0.0,5.0,3.0,5.0,2017,68,1
4436,4437,53,70000,574,2,1,0,1,0,,20,2,-1,0,,0.0,9.0,1.0,5.0,2017,121,1
4437,4438,34,20000,4622,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,217,1
4438,4439,31,60000,1820,1,0,0,1,0,,20,1,-1,0,,0.0,2.0,3.0,5.0,2017,68,1
4439,4440,38,50000,3750,3,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,119,1
4440,4441,36,50000,465,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,160,1
4441,4442,36,100000,860,2,1,0,1,0,,20,15,-1,0,,0.0,6.0,3.0,5.0,2017,294,1
4442,4443,32,4000,1583,1,0,0,1,0,,20,1,-1,0,,0.0,3.0,,5.0,2017,57,1
4443,4444,38,20000,0,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,90,1
4444,4445,36,20000,7579,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,600,1
4445,4446,35,20000,4635,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,148,1
4446,4447,31,100000,827,2,1,0,0,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,38,0
4447,4448,32,20000,0,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,142,1
4448,4449,32,70000,364,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,466,1
4449,4450,36,70000,380,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,26,1
4450,4451,32,8000,93,2,1,0,1,0,,20,2,-1,0,,0.0,1.0,2.0,5.0,2017,203,1
4451,4452,33,20000,6138,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,3.0,5.0,2017,369,1
4452,4453,30,20000,1803,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,29,1
4453,4454,39,70000,0,2,1,0,1,0,,20,2,-1,0,,0.0,9.0,2.0,5.0,2017,793,1
4454,4455,35,50000,3187,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,71,1
4455,4456,31,20000,2,2,1,0,1,0,,20,2,-1,0,,1.0,7.0,2.0,5.0,2017,182,1
4456,4457,30,70000,695,1,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,203,1
4457,4458,34,70000,1042,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,1.0,5.0,2017,167,1
4458,4459,30,20000,4648,1,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,37,1
4459,4460,31,20000,2089,1,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,34,1
4460,4461,39,60000,3059,2,1,0,1,1,,20,1,-1,0,,0.0,2.0,3.0,5.0,2017,394,1
4461,4462,36,60000,412,2,1,0,1,1,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,127,1
4462,4463,32,100000,863,1,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,264,1
4463,4464,33,70000,4434,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,265,1
4464,4465,33,70000,5499,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,231,1
4465,4466,34,60000,3997,3,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,320,1
4466,4467,39,16000,4904,2,1,0,1,0,,20,1,-1,0,,0.0,10.0,1.0,5.0,2017,101,1
4467,4468,35,100000,440,2,1,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,110,1
4468,4469,60,55000,-14,1,1,0,1,0,,20,3,-1,0,,0.0,11.0,2.0,5.0,2017,121,1
4469,4470,34,60000,759,1,0,0,0,0,,20,1,-1,0,,0.0,5.0,3.0,5.0,2017,265,0
4470,4471,33,60000,603,2,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,345,1
4471,4472,59,50000,-41,3,1,0,1,1,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,171,1
4472,4473,31,50000,78,1,1,0,0,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,572,0
4473,4474,36,60000,84,2,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,67,1
4474,4475,36,60000,409,3,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,25,1
4475,4476,38,20000,732,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,269,1
4476,4477,32,20000,328,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,132,1
4477,4478,32,60000,1698,1,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,115,1
4478,4479,39,70000,9374,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,273,1
4479,4480,39,55000,439,2,1,0,0,0,,20,1,-1,0,,0.0,11.0,2.0,5.0,2017,56,0
4480,4481,33,16000,4958,2,1,0,1,0,,20,1,-1,0,,0.0,10.0,3.0,5.0,2017,434,1
4481,4482,23,70000,210,1,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,507,1
4482,4483,39,120000,2644,2,1,0,1,0,,20,1,-1,0,,0.0,4.0,3.0,5.0,2017,253,1
4483,4484,36,20000,17983,2,0,0,1,0,,20,1,-1,0,,0.0,7.0,,5.0,2017,100,1
4484,4485,38,60000,614,1,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,116,1
4485,4486,35,50000,2137,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,124,1
4486,4487,27,60000,-291,1,0,0,1,0,,20,2,-1,0,,0.0,5.0,3.0,5.0,2017,66,1
4487,4488,31,50000,160,1,1,0,1,1,,20,2,-1,0,,0.0,8.0,2.0,5.0,2017,233,1
4488,4489,58,16000,11,2,1,0,1,0,,20,1,-1,0,,0.0,10.0,1.0,5.0,2017,90,1
4489,4490,34,60000,2036,3,1,0,1,1,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,104,1
4490,4491,31,50000,121,1,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,187,1
4491,4492,36,20000,-656,2,0,0,1,0,,20,2,-1,0,,0.0,7.0,,5.0,2017,92,1
4492,4493,34,50000,1689,2,1,0,0,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,423,0
4493,4494,37,60000,439,2,1,0,1,0,,20,2,-1,0,,0.0,5.0,2.0,5.0,2017,215,1
4494,4495,37,50000,1283,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,209,1
4495,4496,33,60000,1769,1,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,181,1
4496,4497,33,50000,2,2,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,201,1
4497,4498,39,20000,0,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,40,1
4498,4499,35,20000,47,1,1,0,0,0,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,317,0
4499,4500,35,20000,2054,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,447,1
4500,4501,34,70000,8132,1,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,137,1
4501,4502,39,70000,453,2,1,0,1,1,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,184,1
4502,4503,37,100000,427,1,0,0,1,0,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,121,1
4503,4504,42,100000,2416,2,1,0,1,0,,20,4,-1,0,,0.0,6.0,2.0,5.0,2017,138,1
4504,4505,40,20000,877,2,1,0,1,0,,20,6,-1,0,,0.0,7.0,2.0,5.0,2017,207,1
4505,4506,37,20000,398,2,1,0,1,1,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,309,1
4506,4507,37,20000,2240,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,214,1
4507,4508,36,60000,380,1,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,134,1
4508,4509,35,120000,1163,2,1,0,1,0,,20,1,-1,0,,0.0,4.0,2.0,5.0,2017,284,1
4509,4510,35,70000,4170,2,1,0,1,0,,20,1,-1,0,,1.0,9.0,2.0,5.0,2017,1777,1
4510,4511,37,100000,5432,2,1,0,1,1,,20,1,-1,0,,0.0,6.0,3.0,5.0,2017,774,1
4511,4512,35,60000,-52,3,1,1,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,265,1
4512,4513,30,60000,4011,1,1,0,1,0,,20,1,-1,0,,0.0,2.0,2.0,5.0,2017,62,1
4513,4514,37,100000,715,1,0,0,1,0,,20,2,-1,0,,0.0,6.0,,5.0,2017,247,1
4514,4515,31,50000,2144,1,1,0,1,0,,20,1,-1,0,,0.0,8.0,2.0,5.0,2017,89,1
4515,4516,56,120000,8741,2,1,0,1,0,,20,3,-1,0,,0.0,4.0,3.0,5.0,2017,318,1
4516,4517,37,20000,362,2,1,0,1,0,,20,2,-1,0,,0.0,7.0,2.0,5.0,2017,277,1
4517,4518,33,20000,163,2,1,0,1,0,,20,1,-1,0,,0.0,7.0,1.0,5.0,2017,135,1
4518,4519,40,20000,-740,2,1,0,1,0,,20,3,-1,0,,0.0,7.0,1.0,5.0,2017,126,1
4519,4520,38,70000,434,2,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,411,1
4520,4521,41,70000,1629,1,1,0,1,0,,20,1,-1,0,,0.0,9.0,2.0,5.0,2017,85,1
4521,4522,38,20000,-152,2,1,0,0,0,,20,1,-1,0,,0.0,7.0,2.0,5.0,2017,100,0
4522,4523,36,60000,3763,2,1,0,1,0,,20,1,-1,0,,0.0,5.0,2.0,5.0,2017,83,1
4523,4524,31,60000,1,1,1,0,1,0,,20,3,-1,0,,0.0,5.0,2.0,5.0,2017,71,1
4524,4525,31,60000,4,2,1,0,0,0,,20,4,-1,0,,0.0,5.0,2.0,5.0,2017,199,0
